match_row_id,cusip,identifier_quality,match_status,year_end_holding_rows,disposal_rows,holding_schedule_sections,disposal_schedule_parts,issuer_or_description_sample,year_end_book_value_usd,year_end_fair_value_usd,year_end_interest_income_usd,year_end_interest_received_usd,disposal_consideration_usd,disposal_book_value_at_disposal_usd,disposal_realized_gain_loss_usd,disposal_interest_or_dividends_received_usd,first_disposal_date,last_disposal_date,top_purchaser_or_disposition_type,cash_back_signal,proof_use,boundary,next_action
CFAASCBCM-08727,86359D-MC-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Securities Co SASC 2005-RF3 1A,2795538.000000,2994944.000000,2284.000000,149581.000000,349270.000000,45926.000000,0.000000,8814.000000,12/25/2025,12/25/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08728,86359D-ME-4,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Securities Co SASC 2005-RF3 2A,224158.000000,239133.000000,-3251.000000,11572.000000,62266.000000,9215.000000,0.000000,1342.000000,12/01/2025,12/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08729,86359D-RS-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,3,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Securities Co SASC 2005-RF5 1A,7772578.000000,7845973.000000,6106.000000,315987.000000,4033605.000000,2965991.000000,-7.000000,45997.000000,01/01/2025,12/25/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08730,86359D-TE-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Securities Co SASC 2005-SC1 1A1 .,198899.000000,246776.000000,2689.000000,18235.000000,45301.000000,12766.000000,0.000000,1648.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08731,86359D-UQ-8,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Lehman XS Trust Series 2005-5N LXS 2005-5N 2A2,871123.000000,834660.000000,2783.000000,145287.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08732,86359D-UT-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Lehman XS Trust Series 2005-5N LXS 2005-5N 3A2,9133720.000000,9017572.000000,368463.000000,5796.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08733,86359L-AA-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2003-AR4 A1,461613.000000,459143.000000,461613.000000,25142.000000,252269.000000,4257.000000,0.000000,9659.000000,12/19/2025,12/19/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08734,86359L-AH-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2003-AR4 B1,11110.000000,12041.000000,-3155.000000,2640.000000,8464.000000,-27655.000000,0.000000,5628.000000,12/19/2025,12/19/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08735,86359L-BL-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,STRUCTURED ASSET MORTGAGE INVE SAMI 2004-AR2 1A,354314.000000,353229.000000,354314.000000,18863.000000,145586.000000,4496.000000,0.000000,3525.000000,12/19/2025,12/19/2025,"Paydown 145,586 145,586 140,537 141,090 4,496 4,496 145,586 3,525 05/19/2034",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08736,86359L-BX-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,STRUCTURED ASSET MORTGAGE INVE SAMI 2004-AR3 1A1 .,141621.000000,142346.000000,141621.000000,7087.000000,103799.000000,1655.000000,0.000000,3384.000000,12/19/2025,12/19/2025,"Paydown 103,799 103,799 101,661 102,144 1,655 1,655 103,799 3,384 07/19/2034",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08737,86359L-DX-4,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2004-AR5 1A1 .,178633.000000,175449.000000,178633.000000,9218.000000,70375.000000,1773.000000,0.000000,1480.000000,12/19/2025,12/19/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08738,86359L-EA-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2004-AR5 2A2 .,847920.000000,919761.000000,4250.000000,52900.000000,53894.000000,7862.000000,0.000000,1585.000000,12/01/2025,12/01/2025,"Paydown 53,894",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08739,86359L-HX-0,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR2 1A1 .,1825569.000000,1929038.000000,1635.000000,110180.000000,167747.000000,9217.000000,0.000000,4840.000000,12/26/2025,12/26/2025,"Paydown 167,747 197,321 158,545 158,529 9,217",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08740,86359L-JG-5,standard-cusip-like,disposal-only-cusip-visible,0,2,,Schedule D Part 4; Schedule D Part 5,Structured Asset Mortgage Inve SAMI 2005-AR2 MX 0.000% 05/25/45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13851.000000,01/01/2025,07/01/2025,Paydown 20 05/25/2045 E15,interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08741,86359L-JZ-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR3 1A1 .,377466.000000,418245.000000,20221.000000,18301.000000,49186.000000,7402.000000,0.000000,1518.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08742,86359L-MA-4,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Structured Asset Mortgage Inve SAMI 2005-AR4 A2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,holding-without-current-proceeds-signal,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08743,86359L-MJ-5,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR4 M1 4.641% 12/25/35,0.000000,0.000000,0.000000,0.000000,1502.000000,0.000000,0.000000,1502.000000,01/27/2025,01/27/2025,"Paydown 1,502 12/25/2035",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08744,86359L-NA-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,4,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR6 2A1 .,2321175.000000,2361521.000000,119976.000000,225320.000000,503375.000000,36258.000000,0.000000,18993.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08745,86359L-QS-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR7 5A1 .,1626960.000000,1599732.000000,74177.000000,1312.000000,209713.000000,5848.000000,0.000000,4134.000000,12/01/2025,12/01/2025,"Paydown 209,713 209,713 206,351 203,865 5,848 5,848 209,713 4,134 03/25/2046",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08746,86359L-QU-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR7 6A1 .,220046.000000,230037.000000,12320.000000,64548.000000,12536.000000,0.000000,0.000000,12536.000000,12/01/2025,12/01/2025,"Paydown 12,536 12,536",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08747,86359L-RG-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2005-AR7 B1,318812.000000,5892424.000000,318812.000000,20264.000000,247779.000000,0.000000,0.000000,10335.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08748,86359L-SB-6,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Structured Asset Mortgage Inve SAMI 2005-AR8 A5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,holding-without-current-proceeds-signal,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08749,86359L-SN-0,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR2 A2,643174.000000,984840.000000,37357.000000,2727.000000,155288.000000,66679.000000,0.000000,3945.000000,12/26/2025,12/26/2025,"Paydown 155,288 130,640",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08750,86359L-TH-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,2,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR1 3A2A,381376.000000,1082334.000000,6472.000000,29964.000000,125088.000000,89051.000000,0.000000,1585.000000,12/26/2025,12/26/2025,"Paydown 125,088 133,186",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08751,86359S-AD-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Securities Co SASC 2006-BC5 A4,1112.000000,1126.000000,1112.000000,1952.000000,50113.000000,48030.000000,0.000000,50113.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08752,86360J-AN-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR5 4A1 .,742481.000000,1102990.000000,2189.000000,139948.000000,55076.000000,40488.000000,0.000000,1592.000000,08/25/2025,08/25/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08753,86360J-AP-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR5 4A2 .,130847.000000,388265.000000,52959.000000,8380.000000,19872.000000,2740.000000,0.000000,19872.000000,11/25/2025,11/25/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08754,86360Q-AB-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,STRUCTURED ASSET MORTGAGE INVE SAMI 2006-AR4 2A1 .,101288.000000,101369.000000,4004.000000,17181.000000,49803.000000,1512.000000,0.000000,1108.000000,12/26/2025,12/26/2025,"Paydown 49,803",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08755,86360W-AF-9,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Structured Asset Investment Lo SAIL 2006-4 M1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,holding-without-current-proceeds-signal,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-08756,86361G-AC-0,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Securities Co SASC 2006-BC2 A3,722770.000000,730070.000000,15962.000000,2680.000000,276633.000000,12945.000000,0.000000,3147.000000,12/26/2025,12/26/2025,"Paydown 276,633 276,633 259,201 263,688 12,945 12,945",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08757,86361H-AA-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,2,Schedule D Part 1 Section 2,Schedule D Part 4; Schedule D Part 5,Structured Asset Mortgage Inve SAMI 2006-AR7 A1A .,4540014.000000,4643606.000000,4666.000000,102589.000000,261287.000000,106403.000000,0.000000,14539.000000,09/05/2025,12/25/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08758,86361H-AH-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,2,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR7 A5,1626898.000000,1802188.000000,100933.000000,17186.000000,356978.000000,75135.000000,0.000000,7166.000000,12/26/2025,12/26/2025,"Paydown 356,978 358,184 234,440 281,843 75,135 75,135",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08759,86361P-AN-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2006-9 4A1,3625862.000000,3616995.000000,184039.000000,1035.000000,158268.000000,19599.000000,0.000000,3816.000000,12/01/2025,12/01/2025,"Paydown 158,268 158,396 136,865 138,669 19,599 19,599",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08760,86361Q-AJ-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2006-10 3AF,1105468.000000,1087826.000000,1105468.000000,61678.000000,102900.000000,15032.000000,0.000000,3148.000000,12/25/2025,12/25/2025,"Paydown 102,900",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08761,86361W-AA-9,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR8 A1A .,1111172.000000,1157345.000000,47841.000000,1842.000000,152999.000000,18813.000000,0.000000,3145.000000,12/26/2025,12/26/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08762,86361W-AE-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR8 A4A .,237598.000000,377982.000000,5515.000000,15337.000000,49368.000000,25467.000000,0.000000,1134.000000,12/26/2025,12/26/2025,"Paydown 49,368",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08763,86361X-AA-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Asset Mortgage Inve SAMI 2006-AR8 A1BG,6651363.000000,6651363.000000,334365.000000,3832.000000,817120.000000,34283.000000,0.000000,19908.000000,12/26/2025,12/26/2025,"Paydown 817,120 817,120 734,407",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-08764,86361Y-AA-5,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Structured Receivables Finance SFS 2006-B A 5.189% 03/15/38,0.000000,0.000000,0.000000,0.000000,106713.000000,0.000000,-52.000000,1117.000000,04/15/2025,04/15/2025,"Paydown 106,713 106,713 108,077 106,765 (52)",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-08765,86362N-AB-6,standard-cusip-like,holding-and-disposal-same-cusip-visible,2,1,Schedule D Part 1 Section 2,Schedule D Part 4,Structured Adjustable Rate Mor SARM 2007-8 1A2,1435063.000000,1759455.000000,55053.000000,82600.000000,306149.000000,78487.000000,0.000000,9472.000000,12/01/2025,12/01/2025,"Paydown 306,149 306,149 207,791 227,663 78,487 78,487 306,149 9,472 09/25/2037",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
